game_id,title,primary_type,exposure_band,share_band,n_band,mean_adj_band,mean_p_band,adj_diff_vs_global
311988,Frostpunk: The Board Game,Economic,5-19,0.3373887240356083,1137,,,
311988,Frostpunk: The Board Game,Economic,ge20,0.5234421364985163,1764,,,
312059,Zero Leader,Wargame,0-4,0.053030303030303,6,,,
312059,Zero Leader,Wargame,5-19,0.3106060606060606,41,,,
312059,Zero Leader,Wargame,ge20,0.6363636363636364,84,,,
312251,Curious Cargo,Other,ALL,1.0,2461,7.482437059992682,0.7609949305586381,0.0
312267,Star Wars: Unlock!,Coop,0-4,0.0187278010978366,57,,,
312267,Star Wars: Unlock!,Coop,5-19,0.1485308362931869,459,,,
312267,Star Wars: Unlock!,Coop,ge20,0.8327413626089765,2579,,,
312318,Century: Golem Edition – An Endless World,Other,ALL,1.0,1583,7.763674688326302,0.6291373093162911,0.0
312346,Munchkin Disney,Other,ALL,1.0,149,6.235796392370317,0.4767167162022724,0.0
312463,Duck,Other,ALL,1.0,253,7.010213443069718,0.6413102461653908,0.0
312484,Lost Ruins of Arnak,Other,ALL,1.0,46534,8.333539517581267,0.6143853139013247,0.0
312512,The Transcontinental,Other,ALL,1.0,497,7.711945789813878,0.816804198813435,0.0
312535,Pigeon Pigeon,Party,0-4,0.0619469026548672,6,,,
312535,Pigeon Pigeon,Party,5-19,0.3805309734513274,43,,,
312535,Pigeon Pigeon,Party,ge20,0.5575221238938053,63,,,
312618,Flourish,Coop,0-4,0.087465564738292,127,,,
312618,Flourish,Coop,5-19,0.262396694214876,380,,,
312618,Flourish,Coop,ge20,0.650137741046832,944,,,
312675,Pole Position,Other,ALL,1.0,225,8.302773534743713,0.6376262787603961,0.0
312722,Hercules,Other,ALL,1.0,134,7.366986854560513,0.6466922044635702,0.0
312726,Bubble King,Other,ALL,1.0,134,6.330266600615713,0.5312041369442463,0.0
312744,Titanic,Other,ALL,1.0,180,6.067716897112316,0.5793541651157588,0.0
312748,"1815, Scum of the Earth: The Battle of Waterloo Card Game",Wargame,0-4,0.0957446808510638,17,,,
312748,"1815, Scum of the Earth: The Battle of Waterloo Card Game",Wargame,5-19,0.3085106382978723,57,,,
312748,"1815, Scum of the Earth: The Battle of Waterloo Card Game",Wargame,ge20,0.5957446808510638,112,,,
312767,Lizard Wizard,Economic,0-4,0.0960989533777355,101,,,
312767,Lizard Wizard,Economic,5-19,0.2511893434823977,263,,,
312767,Lizard Wizard,Economic,ge20,0.6527117031398668,686,,,
318977,MicroMacro: Crime City,Coop,0-4,0.0649548598897877,1107,,,
318977,MicroMacro: Crime City,Coop,5-19,0.3251260405674757,5546,,,
318977,MicroMacro: Crime City,Coop,ge20,0.6099190995427366,10404,,,
318983,Faiyum,Economic,0-4,0.0140679953106682,35,,,
318983,Faiyum,Economic,5-19,0.073075420085971,186,,,
318983,Faiyum,Economic,ge20,0.9128565846033608,2336,,,
318985,Puerto Rico,Economic,0-4,0.1156022635408245,142,,,
318985,Puerto Rico,Economic,5-19,0.3581244947453517,443,,,
318985,Puerto Rico,Economic,ge20,0.5262732417138237,651,,,
319031,Project L: Kickstarter Edition,Other,ALL,1.0,522,8.183652861272897,0.6175906055485082,0.0
319078,ScandalOh!,Other,ALL,1.0,200,7.339003519267461,0.7517761332336578,0.0
319095,Abstract Academy,Other,ALL,1.0,130,6.802846753373084,0.6067039559519488,0.0
319107,Sebastian Fitzek Killercruise,Coop,0-4,0.0313390313390313,10,,,
319107,Sebastian Fitzek Killercruise,Coop,5-19,0.2905982905982906,102,,,
319107,Sebastian Fitzek Killercruise,Coop,ge20,0.6780626780626781,238,,,
319114,Krazy Pix,Party,0-4,0.0782918149466192,21,,,
319114,Krazy Pix,Party,5-19,0.2775800711743772,78,,,
319114,Krazy Pix,Party,ge20,0.6441281138790036,181,,,
319135,Nightmare Horror Adventures: Welcome to Crafton Mansion,Party,0-4,0.1196172248803827,49,,,
319135,Nightmare Horror Adventures: Welcome to Crafton Mansion,Party,5-19,0.3349282296650718,140,,,
319135,Nightmare Horror Adventures: Welcome to Crafton Mansion,Party,ge20,0.5454545454545454,227,,,
319264,Heroes of Normandie: Big Red One Edition,Wargame,0-4,0.0941176470588235,15,,,
319264,Heroes of Normandie: Big Red One Edition,Wargame,5-19,0.4058823529411764,68,,,
319264,Heroes of Normandie: Big Red One Edition,Wargame,ge20,0.5,85,,,
319288,Five Nights at Freddy's: Survive 'Til 6AM,Other,ALL,1.0,153,6.123477721755025,0.4821507228659068,0.0
319290,Funkoverse Strategy Game: Harry Potter 102,Other,ALL,1.0,156,6.996947529416823,0.6175457753828848,0.0
319295,National Lampoon's Christmas Vacation: Twinkling Lights Game,Other,ALL,1.0,114,6.122573529225089,0.5328901895325049,0.0
319320,Wok and Roll,Other,ALL,1.0,310,7.374251955722581,0.641477311899274,0.0
319348,Magna Roma,Other,ALL,1.0,342,7.500892635871568,0.7236563100894089,0.0
319392,Luna Maris,Other,ALL,1.0,491,7.9790079520406065,0.7753360765216339,0.0
319402,Silencio,Coop,0-4,0.0952380952380952,19,,,
319402,Silencio,Coop,5-19,0.1904761904761904,39,,,
319402,Silencio,Coop,ge20,0.7142857142857143,150,,,
319421,Mission Catastrophe,Coop,0-4,0.1188118811881188,24,,,
319421,Mission Catastrophe,Coop,5-19,0.292079207920792,58,,,
319421,Mission Catastrophe,Coop,ge20,0.5891089108910891,119,,,
319529,Spukstaben,Coop,0-4,0.050251256281407,9,,,
319529,Spukstaben,Coop,5-19,0.1809045226130653,35,,,
319529,Spukstaben,Coop,ge20,0.7688442211055276,153,,,
319579,Crash Octopus,Party,0-4,0.0871080139372822,99,,,
319579,Crash Octopus,Party,5-19,0.3301393728222996,378,,,
319579,Crash Octopus,Party,ge20,0.5827526132404182,669,,,
319592,Micro Dojo,Other,ALL,1.0,504,6.982036684661111,0.6558138574999881,0.0
319604,Ricochet: A la poursuite du Comte courant,Coop,0-4,0.0582959641255605,12,,,
319604,Ricochet: A la poursuite du Comte courant,Coop,5-19,0.2197309417040358,48,,,
319604,Ricochet: A la poursuite du Comte courant,Coop,ge20,0.7219730941704036,161,,,
319680,Rest In Peace,Other,ALL,1.0,355,6.592153798009176,0.709443732834623,0.0
319736,La Familia Hort,Economic,0-4,0.2714285714285714,38,,,
319736,La Familia Hort,Economic,5-19,0.2928571428571428,40,,,
319736,La Familia Hort,Economic,ge20,0.4357142857142857,61,,,
319754,Peek-a-Mouse,Coop,0-4,0.0588235294117647,12,,,
319754,Peek-a-Mouse,Coop,5-19,0.2714932126696832,59,,,
319754,Peek-a-Mouse,Coop,ge20,0.669683257918552,148,,,
319793,Happy City,Other,ALL,1.0,2390,6.939296203348211,0.5810253871294347,0.0
319807,Shogun no Katana,Other,ALL,1.0,1050,8.157808203401217,0.7817594097776138,0.0
319829,Galenus,Other,ALL,1.0,160,7.341170192803048,0.8390386718004008,0.0
319899,Decktective: Nightmare in the Mirror,Coop,0-4,0.003125,1,,,
319899,Decktective: Nightmare in the Mirror,Coop,5-19,0.090625,29,,,
319899,Decktective: Nightmare in the Mirror,Coop,ge20,0.90625,290,,,
319910,Pagan: Fate of Roanoke,Other,ALL,1.0,2990,8.30583855163171,0.6622372643233548,0.0
319921,Elf: Journey from the North Pole,Other,ALL,1.0,155,6.054948656165241,0.5300977800289134,0.0
319966,The King Is Dead: Second Edition,Wargame,0-4,0.3060923242082662,2281,,,
319966,The King Is Dead: Second Edition,Wargame,5-19,0.4600107353730542,3428,,,
319966,The King Is Dead: Second Edition,Wargame,ge20,0.2338969404186795,1742,,,
316786,Tabannusi: Builders of Ur,Other,ALL,1.0,1755,7.808308045387812,0.8482305436140338,0.0
316795,Legends of Void,Economic,0-4,0.0784313725490196,24,,,
316795,Legends of Void,Economic,5-19,0.2156862745098039,66,,,
316795,Legends of Void,Economic,ge20,0.7058823529411765,216,,,
316857,Plantopia: The Card Game,Other,ALL,1.0,425,6.818584877800526,0.5980456452199097,0.0
316858,CloudAge,Other,ALL,1.0,2528,7.613743793945288,0.7521722226721365,0.0
316927,Sweet Existence: A Strange Planet Card Game,Party,0-4,0.1402439024390244,23,,,
316927,Sweet Existence: A Strange Planet Card Game,Party,5-19,0.4878048780487805,80,,,
316927,Sweet Existence: A Strange Planet Card Game,Party,ge20,0.3719512195121951,61,,,
316928,Sons of Faeriell,Other,ALL,1.0,211,6.9627533640287576,0.7383981555023429,0.0
317030,Quest: Avalon Big Box Edition,Party,0-4,0.0807453416149068,25,,,
317030,Quest: Avalon Big Box Edition,Party,5-19,0.3322981366459627,106,,,
317030,Quest: Avalon Big Box Edition,Party,ge20,0.5869565217391305,189,,,
317105,Tiny Epic Galaxies BLAST OFF!,Other,ALL,1.0,797,7.457836732857845,0.5431278175225605,0.0
317231,Monasterium,Other,ALL,1.0,1104,7.757745929941968,0.8128455273730507,0.0
317288,First Ascent,Other,ALL,1.0,102,7.478774083131996,0.6952749028328761,0.0
317299,Loco Momo,Other,ALL,1.0,1037,6.847273557009008,0.6264793821197063,0.0
317311,Switch & Signal,Coop,0-4,0.039102932719954,68,,,
317311,Switch & Signal,Coop,5-19,0.1978148361127084,343,,,
317311,Switch & Signal,Coop,ge20,0.7630822311673375,1327,,,
317312,Kombo Klash!,Other,ALL,1.0,170,7.084639375146279,0.6581399947700519,0.0
317321,Darkest Dungeon: The Board Game,Coop,0-4,0.0793825799338478,71,,,
317321,Darkest Dungeon: The Board Game,Coop,5-19,0.3252480705622932,294,,,
317321,Darkest Dungeon: The Board Game,Coop,ge20,0.5953693495038589,540,,,
317365,Adventure Games: The Gloom City File,Coop,0-4,0.0128205128205128,2,,,
317365,Adventure Games: The Gloom City File,Coop,5-19,0.1495726495726495,34,,,
317365,Adventure Games: The Gloom City File,Coop,ge20,0.8376068376068376,196,,,
317367,Cards Against Humanity: Family Edition,Party,0-4,0.1438356164383561,41,,,
317367,Cards Against Humanity: Family Edition,Party,5-19,0.4212328767123288,123,,,
