game_id,title,year,n_obs,adj_mean,resid_Q3bFam,resid_Q4Fam,SE,lower_bound_adj,hiddenness_bucket,families,designers,n_version_tgt,n_version_src,n_contained_tgt,n_contained_src,n_reimplements_src,n_reimplementation_src,n_expansion_src,n_expansion_tgt,n_integration_tgt,is_reimplementation,is_expansion,is_game_system,is_edition_title,max_eco,eco_tokens,game_links_as_target,game_links_as_source,eligibility_flag,confidence,reason,evidence,eco_flag,eco_confidence
355199,Star Realms,2021.0,297,8.00855638790681,0.9306989031516012,0.8611942879066543,0.0692503975920269,7.872825608626437,eligible,"[""Digital Implementations: Apple App Store"", ""Game: Star Realms"", ""Misc: LongPack Games"", ""Players: Games with Solitaire Rules""]","[""Robert Dougherty"", ""Darwin Kastle""]",0,0,1,0,0,0,0,0,0,0,0,0,0,5,Game: Star Realms,1,0,hard_exclude,high,"contained_in target of 147020 (Star Realms) via game_links contained_in + families ['Game: Star Realms'] + title 'Star Realms' contains edition/collector/Kickstarter pattern 0 shared_designers 2 year_diff 7.0 weight_diff 0.00 — high confidence derivative/edition/bundle, hard_exclude","title 'Star Realms' year 2021.0 weight 1.91 designers ['Robert Dougherty', 'Darwin Kastle'] n_obs 297 adj 8.01 resid 0.93 | families ['Digital Implementations: Apple App Store', 'Game: Star Realms', 'Misc: LongPack Games', 'Players: Games with Solitaire Rules'] (1 Game: 0 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 1 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 5 (Game max 5 Series max 0 tokens Game: Star Realms) | hard: contained_in 147020->355199 Game:['Game: Star Realms'] shared 2 ydiff 7.0 wdiff 0.0042999999999999705",none,none
363538,Heading Forward,2022.0,114,8.146163975743137,0.930613468488822,0.9192033941803645,0.11177587291431,7.92708326483109,eligible,"[""Components: Calendars"", ""Players: Solitaire Only Games"", ""Theme: Coziness / Relaxation / Self-Care / Well-being"", ""Theme: Psychology""]","[""John du Bois""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Heading Forward' year 2022.0 weight 2.00 designers ['John du Bois'] n_obs 114 adj 8.15 resid 0.93 | families ['Components: Calendars', 'Players: Solitaire Only Games', 'Theme: Coziness / Relaxation / Self-Care / Well-being', 'Theme: Psychology'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
191475,Wizard: Jubiläumsedition,2016.0,562,7.857703726761505,0.9302893483260384,0.927425425917388,0.0503422170827995,7.759032981279218,eligible,"[""Creatures: Dwarves & Gnomes"", ""Creatures: Fairies / Elves / Pixies"", ""Series: Amigo Anniversary Rubber-Band Games"", ""Series: Wizard (Amigo)"", ""Theme: Wizards""]","[""Ken Fisher""]",0,0,0,0,0,0,0,0,0,0,0,0,1,6,Series: Amigo Anniversary Rubber-Band Games;Series: Wizard (Amigo),1,0,borderline,borderline,"edition_title 'Wizard: Jubiläumsedition' contains edition pattern but no version/contained_in link and no Game: family — borderline (description-only inference, not hard per task)","title 'Wizard: Jubiläumsedition' year 2016.0 weight 1.95 designers ['Ken Fisher'] n_obs 562 adj 7.86 resid 0.93 | families ['Creatures: Dwarves & Gnomes', 'Creatures: Fairies / Elves / Pixies', 'Series: Amigo Anniversary Rubber-Band Games', 'Series: Wizard (Amigo)'] (0 Game: 2 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 1 | eco max 6 (Game max 0 Series max 6 tokens Series: Amigo Anniversary Rubber-Band Games;Series: Wizard (Amigo)) | borderline: edition pattern only, no link, no Game family",none,none
283474,Star Wars: Legion – Clone Wars Core Set,2019.0,238,8.37609630176314,0.9301751178743008,0.9582550701902974,0.0773592084466779,8.22447225320765,eligible,"[""Fictional Events: Clone Wars"", ""Game: Star Wars \u2013 Legion"", ""Movies: Star Wars"", ""Players: Two-Player Only Games""]","[""Alex Davy"", ""Luke Eddy""]",0,0,0,0,0,0,0,0,0,0,0,0,0,2,Game: Star Wars – Legion,0,0,eligible,eligible,,"title 'Star Wars: Legion – Clone Wars Core Set' year 2019.0 weight 3.00 designers ['Alex Davy', 'Luke Eddy'] n_obs 238 adj 8.38 resid 0.93 | families ['Fictional Events: Clone Wars', 'Game: Star Wars – Legion', 'Movies: Star Wars', 'Players: Two-Player Only Games'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 2 (Game max 2 Series max 0 tokens Game: Star Wars – Legion)",none,none
131014,Carcassonne: Winter Edition,2012.0,1944,7.657258570533817,0.9289605943629704,0.8753886681110403,0.0270677630199734,7.604205755014669,borderline,"[""Game: Carcassonne"", ""Holidays: Christmas""]","[""Klaus-J\u00fcrgen Wrede""]",0,0,0,0,0,0,0,0,0,0,0,0,1,21,Game: Carcassonne,1,0,borderline,borderline,"edition_title 'Carcassonne: Winter Edition' contains edition pattern 1 + families ['Game: Carcassonne'] but no version/contained_in/reimplements link — borderline/review per task example (description-only must not be hard, e.g., Talisman Third Edition with Game: but no link)","title 'Carcassonne: Winter Edition' year 2012.0 weight 1.78 designers ['Klaus-Jürgen Wrede'] n_obs 1944 adj 7.66 resid 0.93 | families ['Game: Carcassonne', 'Holidays: Christmas'] (1 Game: 0 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 1 | eco max 21 (Game max 21 Series max 0 tokens Game: Carcassonne) | borderline: edition pattern without link but Game family present eco 21",borderline,medium
153480,Scharfe Schoten,2014.0,367,7.678599050054305,0.9278933177819928,0.933491714533857,0.062297047425807,7.556496837099723,eligible,"[""Food & Drink: Vegetables""]","[""Arve D. F\u00fchler""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,title 'Scharfe Schoten' year 2014.0 weight 2.12 designers ['Arve D. Fühler'] n_obs 367 adj 7.68 resid 0.93 | families ['Food & Drink: Vegetables'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens ),none,none
338697,CATAN: 3D Edition,2021.0,341,8.028776451197873,0.9277529891143068,0.7343119895032348,0.0646283854294272,7.902104815756195,eligible,"[""Animals: Sheep"", ""Components: Hexagonal Tiles"", ""Game: Catan"", ""Islands: Fictional""]","[""Klaus Teuber""]",0,0,1,0,0,0,0,0,0,0,0,0,1,40,Game: Catan,1,0,hard_exclude,high,"contained_in target of 13 (CATAN) via game_links contained_in + families ['Game: Catan'] + title 'CATAN: 3D Edition' contains edition/collector/Kickstarter pattern 1 shared_designers 1 year_diff 26.0 weight_diff 0.45 — high confidence derivative/edition/bundle, hard_exclude","title 'CATAN: 3D Edition' year 2021.0 weight 1.83 designers ['Klaus Teuber'] n_obs 341 adj 8.03 resid 0.93 | families ['Animals: Sheep', 'Components: Hexagonal Tiles', 'Game: Catan', 'Islands: Fictional'] (1 Game: 0 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 1 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 1 | eco max 40 (Game max 40 Series max 0 tokens Game: Catan) | hard: contained_in 13->338697 Game:['Game: Catan'] shared 1 ydiff 26.0 wdiff 0.4476",none,none
324320,Planet etuC,2020.0,280,7.681839148849474,0.9272236589424194,0.9041898637263204,0.0713216661455134,7.542048683204268,eligible,"[""Card Games: Climbing"", ""Card Games: Shedding / Stops"", ""Crowdfunding: Kickstarter""]","[""\u65b0\u6fa4 \u5927\u6a39 (Taiki Shinzawa)""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Planet etuC' year 2020.0 weight 1.40 designers ['新澤 大樹 (Taiki Shinzawa)'] n_obs 280 adj 7.68 resid 0.93 | families ['Card Games: Climbing', 'Card Games: Shedding / Stops', 'Crowdfunding: Kickstarter'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
378,Lancashire Railways,1998.0,120,7.566311807781945,0.9268581963454724,0.8735761739046399,0.1089456446007282,7.352778344364518,eligible,"[""Admin: Better Description Needed!"", ""Containers: Tubes"", ""Series: Early Railways (Winsome Games)""]","[""Martin Wallace""]",0,2,0,1,0,0,0,0,0,0,0,0,0,2,Series: Early Railways (Winsome Games),0,3,eligible,eligible,,"title 'Lancashire Railways' year 1998.0 weight 3.14 designers ['Martin Wallace'] n_obs 120 adj 7.57 resid 0.93 | families ['Admin: Better Description Needed!', 'Containers: Tubes', 'Series: Early Railways (Winsome Games)'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 3 (version_src 2 contained_src 1 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 2 (Game max 0 Series max 2 tokens Series: Early Railways (Winsome Games))",none,none
288316,Rurik: Dawn of Kiev – Kickstarter Edition,2019.0,321,8.249973668031766,0.926621480953294,0.9878543200910546,0.0666113107553728,8.119415498951234,eligible,"[""Cities: Kyiv (Ukraine)"", ""Country: Ukraine"", ""Crowdfunding: Kickstarter"", ""Players: Games with Solitaire Rules"", ""Series: Madison Game Design Cabal""]","[""Stan Kordonskiy""]",0,0,0,0,0,0,0,0,0,0,0,0,1,22,Series: Madison Game Design Cabal,0,0,borderline,borderline,"edition_title 'Rurik: Dawn of Kiev – Kickstarter Edition' contains edition pattern but no version/contained_in link and no Game: family — borderline (description-only inference, not hard per task)","title 'Rurik: Dawn of Kiev – Kickstarter Edition' year 2019.0 weight 2.80 designers ['Stan Kordonskiy'] n_obs 321 adj 8.25 resid 0.93 | families ['Cities: Kyiv (Ukraine)', 'Country: Ukraine', 'Crowdfunding: Kickstarter', 'Players: Games with Solitaire Rules'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 1 | eco max 22 (Game max 0 Series max 22 tokens Series: Madison Game Design Cabal) | borderline: edition pattern only, no link, no Game family",none,none
46213,Telestrations,2009.0,18877,7.648009141997896,0.9252434749552324,0.8767699219095384,0.0086862836664298,7.630984026011694,exclude,"[""Components: Dry Erase Markers / Dry Erase Surfaces"", ""Components: Sand Timers"", ""Game: Telestrations"", ""Mechanism: Drawing"", ""Mechanism: Give a Clue / Get a Clue"", ""Misc: LongPack Games"", ""Misc: Watch It Played How To Videos""]","[""(Uncredited)""]",0,0,0,0,0,0,0,0,0,0,0,0,0,4,Game: Telestrations,0,0,eligible,eligible,,"title 'Telestrations' year 2009.0 weight 1.07 designers ['(Uncredited)'] n_obs 18877 adj 7.65 resid 0.93 | families ['Components: Dry Erase Markers / Dry Erase Surfaces', 'Components: Sand Timers', 'Game: Telestrations', 'Mechanism: Drawing'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 4 (Game max 4 Series max 0 tokens Game: Telestrations)",none,none
7662,Bar-Lev: The Yom-Kippur War of 1973,1974.0,115,7.679248551361279,0.9252058036001864,0.8000422212364073,0.1112888297569097,7.461122445037735,eligible,"[""Digital Implementations: VASSAL"", ""History: Yom Kippur War""]","[""John Hill (I)""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Bar-Lev: The Yom-Kippur War of 1973' year 1974.0 weight 3.05 designers ['John Hill (I)'] n_obs 115 adj 7.68 resid 0.93 | families ['Digital Implementations: VASSAL', 'History: Yom Kippur War'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
339349,Le Plateau,2021.0,146,8.335006976336958,0.9251164414649012,0.9094490393183996,0.0987697758001792,8.141418215768606,eligible,"[""Card Games: Outplay"", ""Components: Tarot Cards"", ""Digital Implementations: SlothNinja"", ""Series: The Strawman Variations""]","[""Dr. Steven Brown"", ""Raymond Gallardo""]",0,0,0,0,0,0,0,0,0,0,0,0,0,3,Series: The Strawman Variations,0,0,eligible,eligible,,"title 'Le Plateau' year 2021.0 weight 2.60 designers ['Dr. Steven Brown', 'Raymond Gallardo'] n_obs 146 adj 8.34 resid 0.93 | families ['Card Games: Outplay', 'Components: Tarot Cards', 'Digital Implementations: SlothNinja', 'Series: The Strawman Variations'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 3 (Game max 0 Series max 3 tokens Series: The Strawman Variations)",none,none
257145,Teenage Mutant Ninja Turtles Adventures: City Fall,2020.0,220,8.318215717138065,0.924717804411726,0.7984910542859023,0.0804616909776487,8.160510802821873,eligible,"[""Admin: Better Description Needed!"", ""Animals: Turtles"", ""Category: Dungeon Crawler"", ""Comic Books: Teenage Mutant Ninja Turtles"", ""Components: Miniatures"", ""Crowdfunding: Kickstarter"", ""Mechanism: Campaign Games"", ""Series: Adventures (IDW)"", ""Theme: Anthropomorphic Animals""]","[""Daniel Lansdown"", ""Pete Walsh"", ""Kevin Wilson""]",0,0,0,0,0,0,0,0,0,0,0,0,0,3,Series: Adventures (IDW),0,0,eligible,eligible,,"title 'Teenage Mutant Ninja Turtles Adventures: City Fall' year 2020.0 weight 3.14 designers ['Daniel Lansdown', 'Pete Walsh', 'Kevin Wilson'] n_obs 220 adj 8.32 resid 0.92 | families ['Admin: Better Description Needed!', 'Animals: Turtles', 'Category: Dungeon Crawler', 'Comic Books: Teenage Mutant Ninja Turtles'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 3 (Game max 0 Series max 3 tokens Series: Adventures (IDW))",none,none
150,PitchCar,1995.0,11175,7.615857162300742,0.9235447564859208,0.9364255861673988,0.0112895525630329,7.593729639277197,exclude,"[""Game: PitchCar"", ""Mechanism: Finger Flicking Games"", ""Promotional: Board Games"", ""Sports: Auto Racing""]","[""Jean du Po\u00ebl""]",0,9,0,0,0,1,11,0,0,0,0,0,0,2,Game: PitchCar,0,22,eligible,eligible,,"title 'PitchCar' year 1995.0 weight 1.12 designers ['Jean du Poël'] n_obs 11175 adj 7.62 resid 0.92 | families ['Game: PitchCar', 'Mechanism: Finger Flicking Games', 'Promotional: Board Games', 'Sports: Auto Racing'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 22 (version_src 9 contained_src 0 reimplements_src 0 reimpl_src 1 expansion_src 11) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 2 (Game max 2 Series max 0 tokens Game: PitchCar)",none,none
214747,Mega Man Pixel Tactics: Bass Orange,2017.0,138,7.592631750552735,0.923431943399903,0.9234699807766962,0.1015923374270194,7.393510769195777,eligible,"[""Game: Pixel Tactics"", ""Players: Two-Player Only Games"", ""Video Game Theme: Mega Man""]","[""D. Brad Talton, Jr.""]",0,0,0,0,0,0,0,0,0,0,0,0,0,7,Game: Pixel Tactics,0,0,eligible,eligible,,"title 'Mega Man Pixel Tactics: Bass Orange' year 2017.0 weight 2.50 designers ['D. Brad Talton, Jr.'] n_obs 138 adj 7.59 resid 0.92 | families ['Game: Pixel Tactics', 'Players: Two-Player Only Games', 'Video Game Theme: Mega Man'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 7 (Game max 7 Series max 0 tokens Game: Pixel Tactics)",none,none
298562,Minigolf Designer,2020.0,493,8.144384082263926,0.9218467636792536,0.998274948228648,0.0537498227233489,8.039034429726161,eligible,"[""Crowdfunding: Kickstarter"", ""Sports: Golf""]","[""Alban Nanty""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Minigolf Designer' year 2020.0 weight 2.29 designers ['Alban Nanty'] n_obs 493 adj 8.14 resid 0.92 | families ['Crowdfunding: Kickstarter', 'Sports: Golf'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
163172,Waterloo 1815: Fallen Eagles,2015.0,195,8.34809555913361,0.9201763546957124,0.7392669071363507,0.0854639950369319,8.180586128861222,eligible,"[""Country: Belgium"", ""History: Napoleonic Wars"", ""History: Waterloo Campaign"", ""Series: Eagles of France (Hexasim/Fellowship of Simulations)""]","[""Walter Vejdovsky""]",0,0,0,0,0,0,0,0,0,0,0,0,0,4,Series: Eagles of France (Hexasim/Fellowship of Simulations),0,0,eligible,eligible,,"title 'Waterloo 1815: Fallen Eagles' year 2015.0 weight 3.00 designers ['Walter Vejdovsky'] n_obs 195 adj 8.35 resid 0.92 | families ['Country: Belgium', 'History: Napoleonic Wars', 'History: Waterloo Campaign', 'Series: Eagles of France (Hexasim/Fellowship of Simulations)'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 4 (Game max 0 Series max 4 tokens Series: Eagles of France (Hexasim/Fellowship of Simulations))",none,none
